code,name,city,country,lat,lon
SGR,Sugar Land Regional Airport,Sugar Land,United States,29.62225,-95.6565278
HIS,Hayman Island Airport,Hayman Island,Australia,-20.066668,148.86667
APA,Centennial,Denver,United States,39.570129,-104.849294
CVN,Clovis Muni,Clovis,United States,34.425139,-103.079278
FST,Fort Stockton Pecos Co,Fort Stockton,United States,30.915667,-102.916139
LVS,Las Vegas Muni,Las Vegas,United States,35.654222,-105.142389
IWS,West Houston,Houston,United States,29.818194,-95.672611
LHX,La Junta Muni,La Junta,United States,38.049719,-103.509431
LRU,Las Cruces Intl,Las Cruces,United States,32.289417,-106.921972
BKD,Stephens Co,Breckenridge,United States,32.719047,-98.891
TPL,Draughon Miller Central Texas Rgnl,Temple,United States,31.1525,-97.407778
OZA,Ozona Muni,Ozona,United States,30.735281,-101.202972
,Hong Kong Kai Tak,Hong Kong,Hong Kong,22.315365,114.195349
HEW,Athen Helenikon Airport,Athens,Greece,37.8933,23.7261
WKL,Waikoloa Heliport,Waikoloa Village,United States,19.9136,-155.864
KDM,Kaadedhdhoo,Kaadedhdhoo,Maldives,0.4880555,72.995556
LAK,Aklavik,Aklavik,Canada,68.223333,-135.005833
YWJ,Deline,Deline,Canada,65.1833333,-125.41666667
ZFN,Tulita,Tulita,Canada,64.0833333,-125.5833333
YGH,Fort Good Hope,Fort Good Hope,Canada,66.26666667,-128.65
,Inuvik Town,Inuvik,Canada,66.3676,-133.7594
,INAWR,Inuvik,Canada,68.3676,-133.7594
TAH,Tanna island,Tanna,Vanuatu,-19.455198,169.22394
,Sun Island,Sun Island,Maldives,3.48596289681,72.8060746193
YPC,Paulatuk,Paulatuk,Canada,62.35,-124.3333
,Nicholson Peninsula,Nicholson Peninsula,Canada,69.917,-128.95
SRZ,Santa Cruz,Santa Cruz,Bolivia,-17.8,-63.166667
KUS,Kulusuk,Kulusuk,Greenland,65.566667,-37.1166667
SAB,Juancho E. Yrausquin,Saba,Netherlands Antilles,17.645278,-63.220556
EGE,Eagle Co Rgnl,Vail,United States,39.642556,-106.917694
,Stapleton,Denver,United States,39.779255,-104.88184
SKN,Skagen,Stokmarknes,Norway,68.580833,15.026111
CGF,Cuyahoga County,Richmond Heights,United States,41.565124,-81.4863555
MFD,Mansfield Lahm Regional,Mansfield,United States,40.8214167,-82.5166389
CSG,Columbus Metropolitan Airport,Columbus,United States,32.5163333,-84.9388611
LAW,Lawton-Fort Sill Regional Airport,Lawton,United States,34.5677144,-98.4166367
FNL,Fort Collins Loveland Muni,Fort Collins,United States,40.451828,-105.011336
,Gouvia Marina,Gouvia,Greece,39.648682,19.855771
,Paxos Marina,Paxos,Greece,39.202676,20.187968
FLG,Flagstaff Pulliam Airport,Flagstaff,United States,35.140318,-111.6692392
TVL,Lake Tahoe Airport,South Lake Tahoe,United States,38.893889,-119.995278
TWF,Magic Valley Regional Airport,Twin Falls,United States,42.481803,-114.487733
MCM,Monaco,Monaco,Monaco,43.73333333,7.41666666
MVY,Martha\\'s Vineyard,Vineyard Haven MA,United States,41.391667,-70.615278
UUU,Newport State,Newport RI,United States,41.533056,-71.282222
VSF,Hartness State,Springfield VT,United States,43.343333,-72.517222
CON,Concord Municipal,Concord NH,United States,43.20267,-71.50233
SFM,Sanford Regional,Sanford ME,United States,43.39383,-70.708
GON,Groton New London,Groton CT,United States,41.330056,-72.045139
STC,Saint Cloud Regional Airport,Saint Cloud,United States,45.546556,-94.059889
BPE,Bagan,Bagan,Burma,21.17383327,94.9246666
GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.450333,-88.591361
GOJ,Nizhny Novgorod,Nizhniy Novgorod,Russia,56.230119,43.784042
HQM,Bowerman Field,Hoquiam,United States,46.9711944,-123.9365556
ERI,Erie Intl Tom Ridge Fld,Erie,United States,42.082022,-80.176217
,Conrad Maldives Resort,Rangali Island,Maldives,3.5833,72.7167
HYA,Barnstable Muni Boardman Polando Fld,Barnstable,United States,41.669336,-70.280356
SPR,San Pedro,San Pedro,Belize,17.913936,-87.971075
SDX,Sedona,Sedona,United States,34.848628,-111.788472
,Dry Tortugas,Dry Tortugas,United States,24.62,-82.87
,Dry Tortugas,Dry Tortugas,United States,24.62,24.62
,Dry Tortugas,Dry Tortugas,United States,24.628,82.873
MGW,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,39.642908,-79.916314
CRW,Yeager,Charleston,United States,38.373147,-81.593189
AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403
BJI,Bemidji Regional Airport,Bemidji,United States,47.510722,-94.934722
BAK,Heydar Aliyev,Baku,Azerbaijan,40.4675,50.046667
THG,Thangool,Biloela,Australia,-24.493889,150.576111
FGI,Fagali\\'i,Apia,Samoa,-13.84861111,-171.74083333
BNK,Ballina Byron Gateway,Ballina Byron Bay,Australia,-28.833889,153.5625
FAR,Hector International Airport,Fargo,United States,46.92065,-96.8157639
MKC,Downtown,Kansas City,United States,39.1275,-94.598889
AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655
RBE,Ratanakiri,Ratanakiri,Cambodia,13.73,106.987
GCC,Gillette-Campbell County Airport,Gillette,United States,44.3489167,-105.5393611
TOF,Tomsk Bogashevo Airport,Tomsk,Russia,56.380278,85.208333
NZJ,El Toro,Santa Ana,United States,33.676132,-117.731164
PHY,Phetchabun,Phetchabun,Thailand,16.676028,101.195108
CJM,Chumphon,Chumphon,Thailand,10.7112,99.361706
JZH,Jiuzhaigou Huanglong,Jiuzhaigou,China,32.857,103.683
SWA,Wai Sha Airport,Shantou,China,23.4,116.683
,Les Ailerons,Enghien-moisselles,France,0.0,0.0
GEO,Cheddi Jagan Intl,Georgetown,Guyana,6.498553,-58.254119
AGT,Ciudad del Este,Ciudad del Este,Paraguay,-25.4555,-54.843592
OGL,Ogle,Georgetown,Guyana,6.806944,-58.104444
KAI,Kaieteur,Kaieteur,Guyana,5.167,-59.483
DNH,Dunhuang Airport,Dunhuang,China,40.094,94.4818
AOI,Falconara,Ancona,Italy,43.616389,13.362222
,Samjiyon,Samjiyon,South Korea,41.542301,128.243571
ECA,Iosco County,East Tawas,United States,44.311,-83.422
CPO,Copiapo,Copiapo,Chile,-27.0,-70.0
TCP,Taba Intl,Taba,Egypt,29.587778,34.778056
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,19.6591666667,-80.09083333
BJV,Bodrum - Milas,Bodrum,Turkey,37.249,27.667
TBJ,7 Novembre,Tabarka,Tunisia,36.978333,8.876389
SAW,Sabiha Gokcen,Istanbul,Turkey,40.898553,29.309219
SCE,University Park Airport,State College Pennsylvania,United States,40.849278,-77.848694
BME,Broome,Broome,Australia,-17.8,122.2
NTL,Newcastle Airport,Newcastle,Australia,-32.78,151.83
,Bakki Airport,Bakki,Iceland,63.55805,-20.14833
KLU,Woerthersee International Airport,Klagenfurt,Austria,46.642514,14.337739
CGU,General Manuel Carlos Piar,Ciudad Guayana,Venezuela,8.288527,-62.760361
,Flugplatz Hoepen,Schneverdingen,Germany,53.1167,9.8
HFT,Hammerfest Airport,Hammerfest,Norway,70.679722,23.668889
HVG,Valan,Honningsvag,Norway,70.99,25.83
MEH,Mehamn,Mehamn,Norway,71.029722,27.826667
VDS,Airport,Vadso,Norway,70.065,29.844
,Riem,Munich,Germany,48.137778,11.690278
IKA,Imam Khomeini,Tehran,Iran,35.416111,51.152222
MHD,Mashhad,Mashhad,Iran,36.234,59.643
QEF,Egelsbach,Egelsbach,Germany,49.9608,8.64361
UIK,Ust-Ilimsk,Ust Ilimsk,Russia,58.135,102.566
MDG,Mudanjiang,Mudanjiang,China,44.523889,129.568889
MEI,Key Field,Meridian,United States,32.332624,-88.751868
SPI,Abraham Lincoln Capital,Springfield,United States,39.8441,-89.677889
HKV,Uzundzhovo,Haskovo,Bulgaria,41.976375,25.589817
CEZ,Cortez Muni,Cortez,United States,37.303,-108.628056
HDN,Yampa Valley,Hayden,United States,40.481181,-107.21766
GUP,Gallup Muni,Gallup,United States,35.511058,-108.789308
LBL,Liberal Muni,Liberal,United States,37.044222,-100.95986
LAA,Lamar Muni,Lamar,United States,38.069694,-102.6885
GLD,Renner Fld,Goodland,United States,39.370621,-101.698992
COD,Yellowstone Rgnl,Cody,United States,44.520194,-109.023806
HOV,Hovden,Orsta-Volda,Norway,62.18,6.0742
,RNAS WATTON,WATTON,United Kingdom,52.33,0.51
ISC,ISLES OF SCILLY,ST MARY\\'S,United Kingdom,49.919,-6.3075
SGF,Springfield Branson Natl,Springfield,United States,37.245667,-93.388639
NVK,Framnes,Narvik,Norway,68.435833,17.388056
BVG,Berlevag,Berlevag,Norway,70.866667,29.0
FBU,Fornebu,Oslo,Norway,59.883333,10.616667
NSK,Alykel,Norilsk,Russia,69.311053,87.332183
AAQ,Vityazevo,Anapa,Russia,45.002097,37.347272
JLN,Joplin Rgnl,Joplin,United States,37.151814,-94.498269
ABE,Lehigh Valley Intl,Allentown,United States,40.652083,-75.440806
XNA,NW Arkansas Regional,Bentonville,United States,36.2818694,-94.3068111
GUW,Atyrau,Atyrau,Kazakhstan,47.121944,51.821389
KZO,Kzyl-Orda,Kzyl-Orda,Kazakhstan,44.709,65.591
SBN,South Bend Rgnl,South Bend,United States,41.708661,-86.31725
BKA,Bykovo,Moscow,Russia,55.617222,38.059999
,Chintheche,Chintheche,Malawi,-11.8333,34.1667
ARH,Talagi,Arkhangelsk,Russia,64.360281,40.430167
RTW,Central,Saratov,Russia,51.334366,46.022952
NUX,Novyi Urengoy,Novy Urengoy,Russia,66.041811,76.313938
NOJ,Noyabrsk,Noyabrsk,Russia,63.110079,75.162243
ZWU,Washington Union Station,Washington,United States,38.89746,-77.00643
SCO,Aktau,Aktau,Kazakhstan,43.86005,51.091978
UCT,Ukhta,Ukhta,Russia,63.340297,53.482592
USK,Usinsk,Usinsk,Russia,66.00077,57.221113
PEX,Pechora,Pechora,Russia,65.070387,57.082045
NNM,Naryan-Mar,Naryan-Mar,Russia,67.380537,53.051016
PKV,Kresty,Pskov,Russia,57.783917,28.395614
KGP,Kogalym International,Kogalym,Russia,62.18,74.53
KJA,Emelyanovo,Krasnoyarsk,Russia,56.18,92.475
KGF,Sary-Arka,Karaganda,Kazakhstan,49.670833,73.334444
,Severny,Novosibirsk,Russia,55.1,82.9
URJ,Uraj,Uraj,Russia,60.1,64.83
CRZ,Turkmenabat,Turkmenabat,Turkmenistan,39.083333,63.602222
IWA,Yuzhny,Ivanovo,Russia,56.939444,40.940833
CGQ,Changchun,Changchun,China,43.5412,125.1201
KIJ,Niigata,Niigata,Japan,37.5711,139.0646
JON,Johnston Atoll,Johnston Island,Johnston Atoll,16.7286,-169.534
SMD,Smith Fld,Fort Wayne IN,United States,41.143353,-85.152778
ACV,Arcata,Arcata CA,United States,40.978111,-124.108611
ATT,Camp Mabry Austin City,Austin TX,United States,30.31666,-97.7666
OAJ,Albert J Ellis,Jacksonville NC,United States,34.829164,-77.612139
TCL,Tuscaloosa Rgnl,Tuscaloosa AL,United States,33.220627,-87.611403
DBQ,Dubuque Rgnl,Dubuque IA,United States,42.402,-90.709472
FDE,Forde Bringeland,Forde,Norway,61.392,5.763
,Shun Tak Heliport,Hong Kong,Hong Kong,22.289372,114.152153
PYJ,Poliarny Airport,Yakutia,Russia,66.400431,112.030325
NAJ,Nakhchivan Airport,Nakhchivan,Azerbaijan,39.1888,45.4584
KVD,Ganja Airport,Ganja,Azerbaijan,40.7377,46.3176
,Torp,Sandefjord,Norway,59.186703,10.258628
UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,50.0366,82.4942
PPK,Petropavlosk South Airport,Petropavlosk,Kazakhstan,54.7747,69.1839
GBJ,Les Bases Airport,Grand Bourg,Guadeloupe,15.86875,-61.270022
SFC,St-François Airport,St-François,Guadeloupe,16.2578,-61.2625
BBQ,Codrington Airport,Codrington,Antigua and Barbuda,17.6358,-61.8286
JPR,Ji-Paraná Airport,Ji-Paraná,Brazil,-10.8708,-61.8465
MYC,Escuela Mariscal Sucre Airport,Maracay,Venezuela,10.249978,-67.649419
NZA,Maria Reiche Neuman Airport,Nazca,Peru,-14.854192,-74.961811
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,-7.139183,-78.4894
GTA,Gatokae Airport,Gatokae,Solomon Islands,-8.75,158.2
BXX,Boorama Airport,Boorama,Somalia,9.933,43.15
MVS,Mucuri Airport,Mucuri,Brazil,-18.0489,-39.8642
ORG,Zorg en Hoop Airport,Paramaribo,Suriname,5.81108,-55.1907
REY,Reyes Airport,Reyes,Bolivia,-14.3044,-67.3534
PUR,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,-11.1077,-67.5512
EYP,El Alcaraván Airport,Yopal,Colombia,5.319114,-72.383975
ESM,General Rivadeneira Airport,Esmeraldas,Ecuador,0.978519,-79.6266
ZPC,Pucón Airport,Pucon,Chile,-39.2928,-71.9159
TOW,Toledo Airport,Toledo,Brazil,-24.6863,-53.6975
RIA,Santa Maria Airport,Santa Maria,Brazil,-29.711358,-53.688153
LEC,Chapada Diamantina Airport,Lençóis,Brazil,-12.4823,-41.277
GUL,Goulburn Airport,Goulburn,Australia,-34.8103,149.726
JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,-7.218958,-39.2701
SST,Santa Teresita Airport,Santa Teresita,Argentina,-36.542317,-56.721756
GGS,Gobernador Gregores Airport,Gobernador Gregores,Argentina,-48.7831,-70.15
OES,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,-40.7512,-65.0343
LHS,Las Heras Airport,Las Heras,Argentina,-46.533056,-68.951111
TTG,General Enrique Mosconi Airport,Tartagal,Argentina,-22.619167,-63.793189
MBT,Masbate Airport,Masbate,Philippines,12.3694,123.629
CRM,Catarman National Airport,Catarman,Philippines,12.502417,124.635778
JOL,Jolo Airport,Jolo,Philippines,6.05367,121.011
CGM,Camiguin Airport,Camiguin,Philippines,9.25352,124.707
CYU,Cuyo Airport,Cuyo,Philippines,10.8581,121.069
CJJ,Cheongju International Airport,Chongju,South Korea,36.7166,127.499119
HIN,Sacheon Air Base,Sacheon,South Korea,35.088543,128.07037
WJU,Wonju Airport,Wonju,South Korea,37.438081,127.960383
MPK,Mokpo Airport,Mokpo,South Korea,34.758906,126.379872
KUV,Kunsan Air Base,Kunsan,South Korea,35.903756,126.615906
MYE,Miyakejima Airport,Miyakejima,Japan,34.0736,139.56
SYO,Shonai Airport,Shonai,Japan,38.812222,139.787222
ONJ,Odate Noshiro Airport,Odate Noshiro,Japan,40.1919,140.371
FKS,Fukushima Airport,Fukushima,Japan,37.2274,140.431
IWJ,Iwami Airport,Iwami,Japan,34.6764,131.79
NKM,Nagoya Airport,Nagoya,Japan,35.255,136.924
HSG,Saga Airport,Saga,Japan,33.1497,130.302
OKD,Okadama Airport,Sapporo,Japan,43.1161,141.38
KUH,Kushiro Airport,Kushiro,Japan,43.041,144.193
MFK,Matsu Beigan Airport,Matsu Islands,Taiwan,26.224153,120.00275
HCN,Hengchun Airport,Hengchun,Taiwan,22.041075,120.730208
LZN,Matsu Nangan Airport,Matsu Islands,Taiwan,26.1598,119.958
ENT,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,11.34075,162.327861
LUP,Kalaupapa Airport,Molokai,United States,21.211,-156.974
ENI,El Nido Airport,El Nido,Philippines,11.202,119.417
WPM,Wipim Airport,Wipim,Papua New Guinea,-8.78822,142.882
VMU,Baimuru Airport,Baimuru,Papua New Guinea,-7.49686,144.82
UKU,Nuku Airport,Nuku,Papua New Guinea,-3.667,142.483
TFI,Tufi Airport,Tufi,Papua New Guinea,-9.07595,149.32
SKC,Suki Airport,Suki,Papua New Guinea,-8.033,141.717
OPU,Balimo Airport,Balimo,Papua New Guinea,-8.05,142.933
OBX,Obo Airport,Obo,Papua New Guinea,-7.583,141.317
LSA,Losuia Airport,Losuia,Papua New Guinea,-8.50582,151.081
LNV,Londolovit Airport,Londolovit,Papua New Guinea,-3.04361,152.629
LMY,Lake Murray Airport,Lake Murray,Papua New Guinea,-7.00992,141.494
KUY,Kamusi Airport,Kamusi,Papua New Guinea,-7.42035,143.122
KKD,Kokoda Airport,Kokoda,Papua New Guinea,-8.88468,147.731
KDR,Kandrian Airport,Kandrian,Papua New Guinea,-6.183,149.533
JAQ,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,-5.6525,151.507
IIS,Nissan Island Airport,Nissan Island,Papua New Guinea,-4.49972,154.226
IHU,Ihu Airport,Ihu,Papua New Guinea,-7.89756,145.396
GMI,Gasmata Island Airport,Gasmata Island,Papua New Guinea,-6.27111,150.331
ATP,Tadji Airport,Aitape,Papua New Guinea,-3.18985,142.43
WRG,Wrangell Airport,Wrangell,United States,56.4843,-132.37
VAK,Chevak Airport,Chevak,United States,61.5338,-165.584
ANI,Aniak Airport,Aniak,United States,61.5816,-159.543
MOU,Mountain Village Airport,Mountain Village,United States,62.0954,-163.682
MCG,McGrath Airport,Mcgrath,United States,62.9529,-155.606
KLG,Kalskag Airport,Kalskag,United States,61.5363,-160.341
HNS,Haines Airport,Haines,United States,59.2438,-135.524
HCR,Holy Cross Airport,Holy Cross,United States,62.1883,-159.775
SGY,Skagway Airport,Skagway,United States,59.4601,-135.316
GST,Gustavus Airport,Gustavus,United States,58.4253,-135.707
ADK,Adak Airport,Adak Island,United States,51.878,-176.646
SAX,Sambu Airport,Boca de Sábalo,Panama,8.017,-78.2
OTD,Contadora Airport,Contadora Island,Panama,8.62876,-79.0347
ELE,EL Real Airport,El Real,Panama,8.133,-77.7
BFQ,Bahia Piña Airport,Bahia Piña,Panama,7.583,-78.2
GXF,Sayun International Airport,Sayun Intl,Yemen,15.966111,48.7883
KAC,Kamishly Airport,Kamishly,Syria,37.020625,41.191394
ISU,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,35.5608,45.3147
TUK,Turbat International Airport,Turbat,Pakistan,25.986369,63.030167
SYW,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,26.4731,67.7172
KDU,Skardu Airport,Skardu,Pakistan,35.335508,75.536047
PAJ,Parachinar Airport,Parachinar,Pakistan,33.9021,70.0716
ORW,Ormara Airport,Ormara Raik,Pakistan,25.2747,64.586
KDD,Khuzdar Airport,Khuzdar,Pakistan,27.7906,66.6473
HDD,Hyderabad Airport,Hyderabad,Pakistan,25.3181,68.3661
JIW,Jiwani Airport,Jiwani,Pakistan,25.0678,61.8054
DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,31.909422,70.896639
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,29.961011,70.485925
DBA,Dalbandin Airport,Dalbandin,Pakistan,28.8783,64.3998
CJL,Chitral Airport,Chitral,Pakistan,35.886592,71.800578
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.3481,71.717981
BNP,Bannu Airport,Bannu,Pakistan,32.9729,70.5279
AAN,Al Ain International Airport,Al Ain,United Arab Emirates,24.261667,55.609167
OMH,Uromiyeh Airport,Uromiyeh,Iran,37.6681,45.0687
ADU,Ardabil Airport,Ardabil,Iran,38.325678,48.424356
LRR,Lar Airport,Lar,Iran,27.674725,54.383278
SRY,Sari Dasht E Naz Airport,Dasht-e-naz,Iran,36.635833,53.193611
NSH,Noshahr Airport,Noshahr,Iran,36.663333,51.464722
AFZ,Sabzevar National Airport,Sabzevar,Iran,36.168083,57.595183
BJB,Bojnourd Airport,Bojnourd,Iran,37.492958,57.308219
RJN,Rafsanjan Airport,Rafsanjan,Iran,30.297714,56.051139
BXR,Bam Airport,Bam,Iran,29.084169,58.450042
KHD,Khoram Abad Airport,Khorram Abad,Iran,33.435378,48.282889
EWD,Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,20.504275,45.199556
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,29.785133,40.100006
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,24.5,44.4
XAU,Saul Airport,Saul,French Guiana,3.61361,-53.2042
FBD,Faizabad Airport,Faizabad,Afghanistan,37.1211,70.5181
ILP,Île des Pins Airport,Île des Pins,New Caledonia,-22.5889,167.456
BMY,Belep Islands Airport,Waala,New Caledonia,-19.7206,163.661
TGJ,Tiga Airport,Tiga,New Caledonia,-21.0961,167.804
IPA,Ipota Airport,Ipota,Vanuatu,-18.8783,169.308
FTA,Futuna Airport,Futuna Island,Vanuatu,-19.5164,170.232
DLY,Dillon's Bay Airport,Dillon's Bay,Vanuatu,-18.7694,169.001
AWD,Aniwa Airport,Aniwa,Vanuatu,-19.24,169.605
AUY,Anelghowhat Airport,Anelghowhat,Vanuatu,-20.2492,169.771
OLZ,North West Santo Airport,Olpoi,Vanuatu,-14.8817,166.558
SWJ,Southwest Bay Airport,Malekula Island,Vanuatu,-16.495,167.438
VLS,Valesdir Airport,Valesdir,Vanuatu,-16.7961,168.177
ULB,Uléi Airport,Ambryn Island,Vanuatu,-16.333,168.283
TGH,Tongoa Island Airport,Tongoa Island,Vanuatu,-16.8911,168.551
SON,Santo Pekoa International Airport,Santo,Vanuatu,-15.505033,167.219742
RCL,Redcliffe Airport,Redcliffe,Vanuatu,-15.472,167.835
ZGU,Gaua Island Airport,Gaua Island,Vanuatu,-14.2181,167.587
NUS,Norsup Airport,Norsup,Vanuatu,-16.0797,167.401
LNE,Lonorore Airport,Lonorore,Vanuatu,-15.8656,168.172
MWF,Naone Airport,Maewo Island,Vanuatu,-15.0,168.083
LNB,Lamen Bay Airport,Lamen Bay,Vanuatu,-16.5842,168.159
LPM,Lamap Airport,Lamap,Vanuatu,-16.454,167.823
PBJ,Tavie Airport,Paama Island,Vanuatu,-16.439,168.257
SSR,Sara Airport,Pentecost Island,Vanuatu,-15.4708,168.152
LOD,Longana Airport,Longana,Vanuatu,-15.3067,167.967
CCV,Craig Cove Airport,Craig Cove,Vanuatu,-16.265,167.924
EAE,Sangafa Airport,Sangafa,Vanuatu,-17.0903,168.343
TOH,Torres Airstrip,Loh/Linua,Vanuatu,-13.328,166.638
SLH,Sola Airport,Sola,Vanuatu,-13.8517,167.537
MTV,Mota Lava Airport,Ablow,Vanuatu,-13.666,167.712
UAH,Ua Huka Airport,Ua Huka,French Polynesia,-8.93611,-139.552
UAP,Ua Pou Airport,Ua Pou,French Polynesia,-9.35167,-140.078
AUQ,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,-9.768794,-139.011256
AHE,Ahe Airport,Ahe,French Polynesia,-14.4281,-146.257
APK,Apataki Airport,Apataki,French Polynesia,-15.5736,-146.415
MXS,Maota Airport,Savaii Island,Samoa,-13.733,-172.3
MWP,Mountain Airport,Mountain,Nepal,28.0,85.333
FUT,Pointe Vele Airport,Futuna Island,Wallis and Futuna,-14.3114,-178.066
IUE,Niue International Airport,Alofi,Niue,-19.080028,-169.925639
VBV,Vanua Balavu Airport,Vanua Balavu,Fiji,-17.269,-178.976
NTT,Kuini Lavenia Airport,Niuatoputapu,Tonga,-15.9767,-173.755
NFO,Mata'aho Airport,Angaha, Niuafo'ou Island,Tonga,-15.5708,-175.633
HPA,Lifuka Island Airport,Lifuka,Tonga,-19.777,-174.341
EUA,Kaufana Airport,Eua Island,Tonga,-21.3783,-174.958
SVU,Savusavu Airport,Savusavu,Fiji,-16.8028,179.341
RTA,Rotuma Airport,Rotuma,Fiji,-12.4825,177.071
KXF,Koro Island Airport,Koro Island,Fiji,-17.3458,179.422
TVU,Matei Airport,Matei,Fiji,-16.6906,-179.877
LBS,Labasa Airport,Lambasa,Fiji,-16.466749,179.33986
LKB,Lakeba Island Airport,Lakeba Island,Fiji,-18.1992,-178.817
NGI,Ngau Airport,Ngau,Fiji,-18.1156,179.34
MFJ,Moala Airport,Moala,Fiji,-18.5667,179.951
MNF,Mana Island Airport,Mana Island,Fiji,-17.6731,177.098
KDV,Vunisea Airport,Vunisea,Fiji,-19.0581,178.157
PTF,Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,-17.7779,177.197
ICI,Cicia Airport,Cicia,Fiji,-17.7433,-179.342
